Fichier,Nombre de lignes de code,Densité de commentaires,Nombre de fonctions,Couplage Élevé,Méthode Longue,Spaghetti Code,Message Chains,Large Class
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\cr3.dsp,204,0.7352941176470589,0,0,1,0,205,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\color_picker_icon.png,24,0.0416666666666666,0,0,1,0,92,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\cp_stats.h,9,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\rowlist.c,102,0.0294117647058823,1,0,1,0,104,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\gxvmort1.c,199,0.0201005025125628,1,0,1,0,202,1
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\SearchDlg.class,62,0.0,0,0,1,0,85,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gzip\infcodes.h,23,0.1304347826086956,1,0,0,0,26,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\cr3_menu_shortcut_selected.png,6,0.0,0,0,0,0,14,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Icelandic_hyphen_(Alan).pdb,18,0.0,0,0,0,0,49,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\Jamrules,58,0.5,0,0,1,0,59,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\pcf\pcf.c,25,0.2,0,0,0,0,26,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\scroll_arrow_right_disabled.png,3,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\BackgroundTextureInfo.class,35,0.0,0,0,1,0,88,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\sfnt\ttbdf.h,30,0.2,1,0,1,0,32,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\amiga\src\base\ftdebug.c,214,0.1074766355140186,3,0,1,0,218,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\hooks\pre-commit.sample,39,0.4358974358974359,0,0,1,0,40,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\wordlib.c,324,0.0030864197530864,0,0,1,0,325,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\chmlib\src\extract_chmLib.c,171,0.1169590643274853,3,0,1,0,175,1
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\ColorPickerDialog$OnColorChangedListener.class,105,0.0,0,0,1,0,111,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cid\cidgload.c,334,0.0449101796407185,3,0,1,0,338,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\truetype\ttpload.h,50,0.1,1,0,1,0,52,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\trees.h,120,0.0,0,0,1,0,121,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\pfr\pfr.c,24,0.3333333333333333,0,0,0,0,25,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\png.c,714,0.1680672268907563,26,0,1,0,744,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\pfr\pfrdrivr.c,157,0.0636942675159235,0,0,1,0,159,1
C:/Users/norhe/pfaa\Find-Job\gradle\wrapper\gradle-wrapper.properties,5,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\base\ftapi.c,96,0.0833333333333333,0,0,1,0,97,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\values-v21\drawable\ic_exit.xml,4,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gzip\infcodes.c,232,0.0474137931034482,3,0,1,0,236,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\truetype\ttgload.h,33,0.2424242424242424,1,0,1,0,36,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\cercil.xml,9,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\output.c,503,0.0019880715705765,0,0,1,0,504,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable\custem.png,801,0.0024968789013732,0,0,1,0,3205,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\scroll_body_vertical.png,5,0.0,0,0,0,0,8,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\makefile.wat,208,0.125,0,0,1,0,209,1
C:/Users/norhe/pfaa\Websocket-With-Angular\frontend\e2e\tsconfig.json,12,0.0,0,0,0,0,13,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3a\skins\default\cr3_t9_input.png,3,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\type42\module.mk,16,0.6875,0,0,0,0,17,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\gzio.c,893,0.0817469204927211,14,0,1,0,915,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\skins\default\cr3skin.xml,346,0.0,0,0,1,0,347,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\scripts\makefile.knr,81,0.2469135802469135,0,0,1,0,82,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\options.c,879,0.0534698521046643,1,0,1,0,881,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\scripts\makefile.tc3,62,0.0967741935483871,0,0,1,0,63,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\classic\scroll_slider_horizontal.png,4,0.0,0,0,0,0,11,0
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\logs\refs\heads\master,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\ftrender.h,190,0.0842105263157894,11,0,1,0,203,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\wordole.c,738,0.010840108401084,1,0,1,0,740,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\COPYING,280,0.0,0,0,1,0,281,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\deflate.c,1547,0.0575307045895281,27,0,1,1,1579,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3a\skins\default\arrow-right-enabled.png,3,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Russian_EnGB_hyphen_(Alan).pdb,45,0.0,0,0,1,0,129,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\tools\docmaker\tohtml.py,414,0.1159420289855072,35,1,1,0,450,1
C:/Users/norhe/pfaa\CoolReader\crengine\Tools\Fb2Test\Fb2Test.dsp,177,0.7457627118644068,0,0,1,0,178,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Docs\History,33,0.0,0,0,1,0,34,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-module_management.html,565,0.0,0,0,1,0,566,1
C:/Users/norhe/pfaa\CoolReader\crengine\src\txtselector.cpp,138,0.0217391304347826,1,0,1,0,140,1
C:/Users/norhe/pfaa\CoolReader\crengine\lib\projects\codeblocks\zlib.cbp,135,0.0,0,0,1,0,136,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\chmlib\config.guess,1464,0.1782786885245901,7,0,1,1,1477,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\smooth\smooth.c,20,0.2,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Resources\Default,80,0.05,0,0,1,0,81,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\mo_me.ttf,1965,0.0025445292620865,0,0,1,1,5745,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jidctfst.c,305,0.180327868852459,5,0,1,0,312,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\gxvfeat.h,154,0.0389610389610389,1,0,1,0,157,1
C:/Users/norhe/pfaa\CoolReader\android\res\raw\epub.css,141,0.0,0,0,1,0,142,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\depot.c,99,0.0202020202020202,0,0,1,0,100,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\change.log,156,0.0,0,0,1,0,157,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Resources\cp437.txt,272,0.0588235294117647,0,0,1,0,273,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\white\arrow-left-disabled.png,3,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\inftrees.h,48,0.0416666666666666,2,0,1,0,51,0
C:/Users/norhe/pfaa\CoolReader\cr3wx\src\Makefile.am,15,0.4,0,0,0,0,16,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-v24\ic_bg_topheader.xml,20,0.0,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\ft2build.h,30,0.1333333333333333,0,0,1,0,32,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Docs\Mutt,16,0.0,0,0,0,0,17,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\scripts\libpng.icc,41,0.0,0,0,1,0,42,0
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\CoolReader$DefKeyAction.class,114,0.0,0,0,1,0,126,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\objects\pack\pack-2a97cfb0cf5a6c1f3ffe27094e9c977d6bba1dca.idx,36,0.0277777777777777,0,0,1,0,127,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jconfig.dj,29,0.896551724137931,0,0,0,0,44,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\type1\t1afm.h,40,0.15,1,0,1,0,42,0
C:/Users/norhe/pfaa\Find-Job\app\google-services.json,39,0.0,0,0,1,0,40,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\psnames\psnames.c,19,0.1578947368421052,0,0,0,0,20,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-cid_fonts.html,91,0.0,0,0,1,0,92,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\projects\visualc6\libpng.dsw,40,0.15,0,0,1,0,41,0
C:/Users/norhe/pfaa\CoolReader\crengine\makebindst.bat,11,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\ft-munmap.m4,26,0.5,0,0,0,0,27,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xhdpi\mmm.png,3011,0.0026569246097641,0,0,1,1,12126,1
C:/Users/norhe/pfaa\CoolReader\packages\ubuntu\debian\compat,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\android\.project,100,0.0,0,0,1,0,101,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cid\Jamfile,23,0.4347826086956521,0,0,0,0,24,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cff\cffgload.h,154,0.0649350649350649,2,0,1,0,159,1
C:/Users/norhe/pfaa\CoolReader\crengine\include\lvstring.h,845,0.0307692307692307,4,0,1,0,862,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\bookmark_folder.png,24,0.0,0,0,1,0,76,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cid\cidgload.h,34,0.2058823529411764,1,0,1,0,36,0
C:/Users/norhe/pfaa\CoolReader\android\res\raw\german_hyphen.pdb,33,0.0,0,0,1,0,88,0
C:/Users/norhe/pfaa\CoolReader\crengine\Tools\FontConv\LFntConvDlg.h,754,0.0238726790450928,1,0,1,0,758,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\cr3_menu_item.png,4,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\Websocket-With-Angular\frontend\karma.conf.js,30,0.0,0,0,1,0,31,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-base_interface.html,3111,0.0286081645773063,1,0,1,1,3113,1
C:/Users/norhe/pfaa\Websocket-With-Angular\.git\hooks\commit-msg.sample,20,0.75,0,0,0,0,21,0
C:/Users/norhe/pfaa\CoolReader\android\jni\.cproject,134,0.0,0,0,1,0,135,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jconfig.bcc,38,0.9210526315789472,2,0,0,0,53,0
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\Selection.class,6,0.0,0,0,0,0,22,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\autofit\afwarp.c,264,0.0492424242424242,1,0,1,0,266,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\sfnt\ttpost.c,402,0.044776119402985,3,0,1,0,407,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\win32\w32-lcc.mk,16,0.75,0,0,0,0,17,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\base\ftmm.c,149,0.0402684563758389,1,0,1,0,151,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\include\freetype\internal\pcftypes.h,35,0.1428571428571428,0,0,1,0,38,0
C:/Users/norhe/pfaa\CoolReader\packages\openinkpot\debian\control,40,0.0,0,0,1,0,41,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\cr3xcb.cpp,1324,0.0626888217522658,10,0,1,1,1341,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\main.cpp,365,0.1178082191780822,9,0,1,0,375,1
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\ReaderView$AnimationType.class,110,0.0,0,0,1,0,120,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\classic\cr3_main_menu.png,5,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\riscos.c,231,0.0606060606060606,0,0,1,0,232,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\otvalid\otvmod.c,216,0.0509259259259259,7,0,1,0,225,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jutils.c,152,0.1710526315789473,6,0,1,0,159,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\compiler\bcc.mk,55,0.7454545454545455,0,0,0,0,56,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\txt.css,52,0.0,0,0,1,0,53,0
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\ColorPickerDialog$ScrollAnimation.class,119,0.0,0,0,1,0,141,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v5\skins\default\cr3_main_menu_logo.png,5,0.0,0,0,0,0,15,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Makefile.IRIX,35,0.1714285714285714,0,0,1,0,36,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\po\boldquot.sed,9,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\Find-Job\.git\hooks\fsmonitor-watchman.sample,142,0.2957746478873239,0,0,1,0,143,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Danish_hyphen_(Alan).pdb,5,0.0,0,0,0,0,29,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\FTL.TXT,124,0.0,0,0,1,0,125,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3a\skins\default\scroll_arrow_down_disabled.png,3,0.0,0,0,0,0,7,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\addbookmarkdlg.cpp,103,0.0194174757281553,0,0,1,0,104,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\googlesans_bold.ttf,774,0.0,0,0,1,0,2976,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\base\ftgasp.c,46,0.0652173913043478,0,0,1,0,47,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-tvdpi\ic_gallery.png,15,0.0,0,0,0,0,82,0
C:/Users/norhe/pfaa\CoolReader\crengine\Tools\Fb2Linux\fb2v.cpp,305,0.0491803278688524,0,0,1,0,306,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\src\main\java\com\wissassblog\sudoku\SudokuApplication.java,26,0.0,0,0,1,0,27,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Resources\cp1252.txt,273,0.0622710622710622,0,0,1,0,274,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\docs\reference\ft2-sizes_management.html,143,0.0,0,0,1,0,144,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\base\ftbbox.c,559,0.0178890876565295,1,0,1,0,561,1
C:/Users/norhe/pfaa\CoolReader\cr3wx\README,44,0.0909090909090909,0,0,1,0,45,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\minigzip.c,275,0.1781818181818182,8,0,1,0,286,1
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\CoolReader$InputDialog.class,112,0.0,0,0,1,0,131,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\examples\gzlog.h,48,0.0,0,0,1,0,49,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\type42\t42drivr.c,180,0.0833333333333333,3,0,1,0,184,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v5\skins\default\cr3_menu_item_selected.png,3,0.0,0,0,0,0,11,0
C:/Users/norhe/pfaa\CoolReader\crengine\src\lvimg.cpp,1666,0.0216086434573829,3,0,1,1,1670,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\wolexportdlg.ui,114,0.0,0,0,1,0,115,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\classic\cr3_progress_body.png,5,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3a\skins\default\scroll_slider_vertical.png,5,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\CoolReader\android\res\drawable\tx_paper_dark.jpg,38,0.0263157894736842,0,0,1,0,129,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jcapistd.c,137,0.0218978102189781,0,0,1,0,138,1
C:/Users/norhe/pfaa\Websocket-With-Angular\backend\src\test\java\com\example\websocket\WebSocketApplicationTests.java,8,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\CoolReader\android\res\raw\rtf.css,140,0.0,0,0,1,0,141,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jfdctint.c,241,0.1950207468879668,1,0,1,0,243,1
C:/Users/norhe/pfaa\JavaDesktopSudoku\gradlew.bat,67,0.0,0,0,1,0,68,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jconfig.st,32,0.8125,0,0,0,0,46,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\inflate.h,107,0.02803738317757,2,0,1,0,110,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\type1\t1gload.h,31,0.1612903225806451,1,0,1,0,33,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\crengine.h,114,0.1403508771929824,1,0,1,0,116,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\gxvmort5.c,180,0.0222222222222222,2,0,1,0,183,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\skins\default\scroll_body_horizontal.png,3,0.0,0,0,0,0,6,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\module.mk,17,0.7058823529411765,0,0,0,0,18,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\scripts\libpng.pc-configure.in,8,0.0,0,0,0,0,9,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\Makefile.cygwin,77,0.1298701298701298,0,0,1,0,78,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\scripts\makefile.os2,51,0.0784313725490196,0,0,1,0,52,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\type42\type42.c,21,0.238095238095238,0,0,0,0,22,0
C:/Users/norhe/pfaa\JavaDesktopSudoku\.git\index,31,0.0,0,0,1,0,187,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3a\skins\default\cr3_main_menu_logo.png,5,0.0,0,0,0,0,15,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\cr3_t9_shortcut.png,5,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gzip\inflate.c,244,0.040983606557377,3,0,1,0,249,1
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\xml\backup_rules.xml,12,0.0,0,0,0,0,13,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\compiler\ansi-cc.mk,57,0.7543859649122807,0,0,0,0,58,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\jpeg2sprt.c,84,0.0952380952380952,0,0,1,0,85,0
C:/Users/norhe/pfaa\CoolReader\crengine\lib\projects\codeblocks\png.cbp,104,0.0,0,0,1,0,105,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\cid\rules.mk,49,0.6122448979591837,0,0,0,0,50,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\cr3_progress_body.png,5,0.0,0,0,0,0,10,0
C:/Users/norhe/pfaa\CoolReader\tinydict\AUTHORS,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\type42\Jamfile,23,0.4347826086956521,0,0,0,0,24,0
C:/Users/norhe/pfaa\CoolReader\android\build.properties,10,0.9,0,0,0,0,11,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\finddata.c,140,0.0214285714285714,0,0,1,0,141,1
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\History$ImageData.class,45,0.0,0,0,1,0,57,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\skins\default\paper-bound-h4.png,3,0.0,0,0,0,0,5,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\psaux\afmparse.h,61,0.0983606557377049,2,0,1,0,64,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\crc32.h,439,0.0045558086560364,0,0,1,0,441,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\fontlist.c,151,0.0198675496688741,1,0,1,0,153,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\skins\default\cr3_wait_icon.png,31,0.0,0,0,1,0,127,0
C:/Users/norhe/pfaa\CoolReader\crengine\Tools\FontConv\lvfntgen.cpp,115,0.017391304347826,0,0,1,0,116,1
C:/Users/norhe/pfaa\CoolReader\android\res\values-ru\strings.xml,150,0.0,0,0,1,0,153,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\cr3skin.xml,311,0.0,0,0,1,0,312,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\zlib\win32\Makefile.msc,88,0.1931818181818181,2,0,1,0,91,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-mdpi\cus3.png,74,0.0,0,0,1,0,268,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\otvalid\otvcommn.c,742,0.0040431266846361,1,0,1,0,744,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\German_hyphen_(Alan).pdb,33,0.0,0,0,1,0,88,0
C:/Users/norhe/pfaa\CoolReader\android\res\values-uk\strings.xml,150,0.0,0,0,1,0,154,1
C:/Users/norhe/pfaa\CoolReader\android\res\layout\option_value_image.xml,36,0.0,0,0,1,0,37,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\recentdlg.cpp,134,0.0223880597014925,1,0,1,0,136,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\README,0,0.0,0,0,0,0,0,0
C:/Users/norhe/pfaa\CoolReader\crengine\include\cr3version.h,1,1.0,0,0,0,0,2,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\font\mo_li.ttf,2149,0.0023266635644485,0,0,1,1,5704,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\scripts\makefile.msc,60,0.1333333333333333,0,0,1,0,61,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\v3\skins\default\cr3_menu_shortcut.png,5,0.0,0,0,0,0,12,0
C:/Users/norhe/pfaa\Find-Job\app\src\main\res\drawable-xxhdpi\mmm.png,4850,0.0037113402061855,0,0,1,1,21815,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\bdf\rules.mk,57,0.7368421052631579,0,0,0,0,58,0
C:/Users/norhe/pfaa\CoolReader\crengine\mksrcdst.bat,47,0.0,0,0,1,0,48,0
C:/Users/norhe/pfaa\CoolReader\crengine\Tools\FontConv\lvfonttest.cpp,50,0.04,0,0,1,0,51,0
C:/Users/norhe/pfaa\CoolReader\bin\org\coolreader\crengine\ReaderAction.class,85,0.0,0,0,1,0,110,0
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\hyph\Ukrain_hyphen_(Alan).pdb,33,0.0,0,0,1,0,67,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\prop6.c,1082,0.0046210720887245,0,0,1,1,1083,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\bmkdlg.cpp,167,0.0239520958083832,0,0,1,0,168,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\lzw\rules.mk,49,0.7142857142857143,0,0,0,0,50,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\makefile.manx,187,0.1443850267379679,0,0,1,0,188,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\src\icons\rotate_cw.png,15,0.0,0,0,0,0,55,0
C:/Users/norhe/pfaa\CoolReader\.project,28,0.0,0,0,1,0,29,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libpng\pngtest.png,64,0.0,0,0,1,0,224,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\hyph\Russian_EnGB_hyphen_(Alan).pdb,45,0.0,0,0,1,0,129,0
C:/Users/norhe/pfaa\CoolReader\README.TXT,131,0.1221374045801526,0,0,1,0,132,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\coderules.doc,94,0.0531914893617021,1,0,1,0,96,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\libjpeg\jmorecfg.h,276,0.3985507246376811,13,0,1,0,317,1
C:/Users/norhe/pfaa\CoolReader\cr3qt\data\htm.css,89,0.0,0,0,1,0,90,0
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\epub.css,141,0.0,0,0,1,0,142,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\chmlib\missing,327,0.1590214067278287,0,0,1,0,328,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\src\viewdlg.cpp,562,0.0622775800711743,2,0,1,0,567,1
C:/Users/norhe/pfaa\CoolReader\cr3gui\data\devices\n516\skins\default\cr-white.png,4,0.0,0,0,0,0,8,0
C:/Users/norhe/pfaa\CoolReader\thirdparty\antiword\findtext.c,268,0.0111940298507462,0,0,1,0,269,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\src\gxvalid\gxvfgen.c,450,0.0133333333333333,1,0,1,0,452,1
C:/Users/norhe/pfaa\CoolReader\thirdparty\freetype\builds\unix\ftconfig.in,253,0.4940711462450592,11,0,1,0,289,1
